title,bundle,fanRating,fanRatingCount,Final Album,directory,Shares Elements With,Suggested directory,Suggested title,King Tom,Final song title,Type,Explicit (Y/N),Album Cover,Recording Device,Fan Comment,Lyrics,artist,cowriter,album,length,comment,composer,feel,genesis,section,key,mode,suzyVerdict,suzyRating,suzyComment,scoreTotal,jd,jdComment,BPM,sitekrating,version,masterpiece,blue,vanweez,solo,rock,uuid,original_filename
The Best of Me - v8,EWBAITE,4.1,10,None,\Demos--Previous Versions,,,The Best of Me - v8,3,The Best of Me,Full Song,Y,,,,"Arnold Schwarzenneger in the motherfucking house 
Hasta la vista baby 
It’s ancient Greece 
I’m eating grapes at the Parthenon watching lions eat prisoners 
At the Colosseum 
I’m fucking bored at the vomitorium 
Waiting to catch my flight 
I got my bag packed 
I got blueberry scones 
I got my noise-cancellation headphones 
And I’m off to the Hyatt Regency 
This is a load of crap 
I said another fucking Hyatt Regency 
They got the best of me 
The best of me 
The best of me 
They got the best of me 
The best of me 
The best of me 
They got the best of me 
I’m Drew Bledsoe 
I got an afro 
I got my head up in a mask I’m like a ninja 
I got my nunchucks 
And I’ve been training like a SERAL so I won’t give a fuck 
I’m like Caesar 
You can stab me in the back 
Pour my blood on my salad 
I’m like a Senator 
Tweet my dickstick 
Maids 
Interns 
Prostitutes 
And then my wife 
Oh I love my wife 
They got the best of me 
The best of me 
The best of me 
They got the best of me 
The best of me 
The best of me 
They got the best of me 
Uh 
I could buy a million dollars 
If I had a million dollars I could spare 
I’d take a class 
On how to take a class 
And when it’s over I’d just be glad that I passed 
Pass the class 
Pass some gas 
Got the best of me 
The best of me 
The best of me 
Motherfuckers got the best of me 
The best of me 
The best of me 
They got the best of me 
The best of me 
The best of me 
They got the best of me 
The best of me 
The best of me 
They got the best of me 
They got the best of 
They got the best of 
They got the best of 
They got the best of me 
They got the best of 
They got the best of 
They got the best of 
They got the best of me",,,Demos--Previous Versions,210,,,,,,,,,,,,,,72,,,,,,,,5cf8d86ce0424e25a4ce76340287de81,The Best of Me 8
The Best of Me - v9,EWBAITE,4.07,15,None,\Demos--Previous Versions,,,The Best of Me - v9,4,The Best of Me,Full Song,Y,,,,"Arnold Schwarzenneger in the mother fucking house
Hasta la vista baby
It’s ancient Greece
I’m eating grapes at the Parthenon
Watching lions eat prisoners
At the Colosseum
I’m fucking bored at the vomitorium
Waiting to catch my flight
I got my bag packed
I got blueberry scones
I got my noise cancellation headphones
And I’m off to the Hyatt Regency
This is a load of crap
I said another fucking Hyatt Regency
They got the best of me
The best of me
The best of me
They got the best of me
The best of me
The best of me
They got the best of me
I’m Drew Bledsoe
I got an afro
I got my head up in a mask I’m like a ninja
I got my nunchucks
And I’ve been training like a SEAL I won’t give a fuck
I’m like Caesar
You can stab me in the back
Pour my blood on your salad
I’m like a senator
Treat my dipstick
Maids
Interns
Prostitutes
And then my wife
Oh I love my love
They got the best of me
The best of me
The best of me
They got the best of me
The best of me
The best of me
They got the best of me
Uh
I could buy a million dollars
If I had a million dollars I could spare
I’d take a class
On how to take a class
And when it’s over I’d just be glad that I passed
Pass the class
Pass some gas
Got the best of me
The best of me
The best of me
Motherfuckers got the best of me
The best of me
The best of me
They got the best of me
Got the best of
Got the best of
Got the best of
Got the best of me
Got the best of 
Got the best of
Got the best of
Got the best of me",,,Demos--Previous Versions,188,,,,,,,,,,,,,,76,,9,,,,,,9395f0df4f1742eab302a9a396928fd6,The Best of Me 9
The Best of Me - v9 2,EWBAITE,3.67,3,None,\Demos--Previous Versions,,Duplicate,The Best of Me - v9 2,,The Best of Me,Full Song,Y,,,Duplicate of The Best of Me - v9,"Arnold Schwarzenneger in the mother fucking house 
Hasta la vista baby 
It’s ancient Greece 
I’m eating grapes at the Parthenon 
Watching lions eat prisoners 
At the Colosseum 
I’m fucking bored at the vomitorium 
Waiting to catch my flight 
I got my bag packed 
I got blueberry scones 
I got my noise cancellation headphones 
And I’m off to the Hyatt Regency 
This is a load of crap 
I said another fucking Hyatt Regency 
They got the best of me 
The best of me 
The best of me 
They got the best of me 
The best of me 
The best of me 
They got the best of me 
I’m Drew Bledsoe 
I got an afro 
I got my head up in a mask I’m like a ninja 
I got my nunchucks 
And I’ve been training like a SEAL I won’t give a fuck 
I’m like Caesar 
You can stab me in the back 
Pour my blood on your salad 
I’m like a senator 
Treat my dipstick 
Maids 
Interns 
Prostitutes 
And then my wife 
Oh I love my love 
They got the best of me 
The best of me 
The best of me 
They got the best of me 
The best of me 
The best of me 
They got the best of me 
Uh 
I could buy a million dollars 
If I had a million dollars I could spare 
I’d take a class 
On how to take a class 
And when it’s over I’d just be glad that I passed 
Pass the class 
Pass some gas 
Got the best of me 
The best of me 
The best of me 
Motherfuckers got the best of me 
The best of me 
The best of me 
They got the best of me 
Got the best of 
Got the best of 
Got the best of 
Got the best of me 
Got the best of 
Got the best of 
Got the best of 
Got the best of me",,,Demos--Previous Versions,188,,,,,,,,,,,,,,76,,9,,,,,,df3314a4ea4d4efcab9565393790fa30,The Best of Me 9 2
The Best Thing In Life 13,EWBAITE,4.12,41,None,\Demos--Previous Versions,,,The Best Thing In Life - v13,5,The Best Thing In Life,Full Song,N,,,"chorus seems like a call-back to ""Only You"" by Yazoo","A smiling past 
a check in call 
A sweet hello and that is all 
And I know you are on my side 
No sexy clothes 
No plastic pod 
No fancy bags that cost a wad 
No we don't have to try 
We don't need no diamond rings 
Silver hoops or shiny things 
There's nothing that we have to buy 
Just to keep us satisfied 
The best thing in life is free 
It's what they call a perfect match 
It's heaven made there is no catch 
To spend your life with your soulmate 
I write a text 
You send a note 
You snuggle up when I feel cold 
And when you smile it feels so great 
No we don't need no diamond rings 
Silver hoops or shiny things 
There's nothing that we have to buy 
Just to keep us satisfied 
The best thing in life is free 
We don't need no diamond rings 
Silver hoops or shiny things 
There's nothing that we have to buuy 
Just to keep us satisfied 
The best thing in life is free 
The best thing in life is free 
The best thing in life is free",,,Demos--Previous Versions,205,,,,,,,,,,,,,,62,,13,,,,,,65a0b4f2903d438886bcfdf30a7f7469,The Best Thing In Life 13
The Best Things In Life Are Free 1,EWBAITE,4.21,24,None,\Demos--Previous Versions,,,The Best Things In Life Are Free - v1,4,The Best Thing In Life,Full Song,N,,,"chorus seems like a call-back to ""Only You"" by Yaz","A smiling face
A check-in call
A sweet hello and that is all
And I know you are on my side
No garish clothes
No plastic bods
No fancy fetes that cost us wads
No we don’t have to try
We don’t need no diamond rings
Silver hoops or shiny things
There’s nothing that we have to buy
Just to keep us satisfied
The best things in life are free
It’s what they call a perfect match
It’s heaven made there ain’t no catch
We spend our lives with our soul mate
I write a text
You send a note
You snuggle up when I feel cold
And when you smile it feels so great
No we don’t need no diamond rings
Silver hoops or shiny things
There’s nothing that we have to buy
Just to keep us satisfied
The best things in life are free
We don’t need no diamond rings
Silver hoops or shiny things
There’s nothing that we have to buy
Just to keep us satisfied
The best things in life are free
The best things in life are free
The best things in life are free",,,Demos--Previous Versions,203,,,,,,,,,,,,,,62,,1,,,,,,d51e755608ae460c89d6ea9fd698d183,The Best Things In Life Are Free 1
The Best Things In Life Are Free 11,EWBAITE,4.45,11,None,\Demos--Previous Versions,,,The Best Things In Life Are Free - v11,4,The Best Thing In Life,Full Song,N,,,"acoustic version with whistling; tagged with 2019 as year, but this is likely an error according to RC; chorus seems like a call-back to ""Only You"" by Yaz","A smiling face
A check-in call
A sweet hello 
And that is all
And I know you are on my side
No garish clothes
No plastic bod
No fancy fetes that cost a wad
No we don’t even have to try
We don’t need no diamond rings
Silver hoops or shiny things
There’s nothing that we have to buy
Just to keep us satisfied
The best things in life are free
It’s what they call a perfect match
It’s heaven-made
There is no catch
We spend our lives with our soulmate
I write a text you send a note
You snuggle up when I feel cold
And when you smile it feels so great
No we don’t need no diamond rings
Silver hoops or shiny things
There’s nothing that we have to buy 
Just to keep us satisfied
The best things in life are free
No we don’t need no diamond rings
Silver hoops or shiny things
There’s nothing that we have to buy 
Just to keep us satisfied
The best things in life are free
The best things in life are free
The best things in life are free",,,Demos--Previous Versions,203,,,,,,,,,,,,,,62,,1,,,,,,abf151d4c3e243d4886628ae86b930c7,The Best Things In Life Are Free 1 1
The Black Rider 034,The Green Years,4.66,16,None,\The Black Room\C.O.R_,,,The Black Rider,4.5,The Black Rider,Full Song,N,,,COR: 034,"(two three four) 
Lives succumb to me 
So come and see what I have found 
Ask me why we have to go 
We have to know what I have found 
Ask me why we leave tonight 
We leave the light beneath the ground 
Ask me why we have to go 
We have to know what I have found 
Hold the roses and pray 
Hold the roses and pray 
Hold the roses and pray 
Hold the roses and pray 
Lives succumb to me 
So come and see what I have found 
Ask me why we have to go 
We have to know what I have found 
Ask me why we leave tonight 
We leave the light beneath the ground 
Ask me why we have to go 
We have to know what I have found",Rivers Cuomo,,C.O.R_,199,put a fat synth over it; something can come in the 2nd half of verse and solo,Rivers Cuomo,,,,,,,,,,,,76,,,,,,,,9431463fc66d4b949bc255e915831686,034 The Black Rider
The Bottle Of Wine Song,Patrick & Rivers,4.93,15,None,\1992-1993 Monterey Jack,,,,5,The Bottle of Wine Song,Full Song,N,,,,"There's a lifetime in a bottle of wine he said 
Poured me a glass 
But poured his lifetime instead 
All your children know my face 
All your children cry in disgrace 
All your children carry my name 
All your children are to blame 
He turned and asked 'what's your drink?' 
Dreams may not lead where they seem",Rivers Cuomo and Patrick Wilson,,1992-1993 Monterey Jack,156,3hdv2; 3a; mp3 in ableton,Rivers Cuomo and Patrick Wilson,,,,,,,,,,,,72,,,,,,,,5d2d44ea971942efa49bde45ea16dab1,03 The Bottle Of Wine Song
The Breakfast Club,By The People,3.86,14,,\battlefeversteve,,,,,,,,,,,,The Anime Club,,Inaugural Meeting,204,,,,,,,,,,,,,,80,,,,,,,,c6573ca5f12b40fca2cc3faccbb40fe6,The Breakfast Club (IM)
The British Are Coming - v1,EWBAITE,4,8,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v1,3,The British Are Coming,Full Song,Y,,,,"I know how to hack 
I know how to program code 
I know how to sweep my girlfriend off of her feet 
The Nielsen’s a joke 
Same with the Gallup Polls 
Nobody else has a clue what I’m supposed to do 
Fucking Romans trying to run the show 
Telling me what to do and where to go 
I get my horse and…tell the world 
The British are coming 
The British are coming 
The British are coming 
It might take a sec 
For me to defeat Boba Fett 
I need a new gun 
I’m tired of this old one 
Fucking Romans trying to run the show 
Telling me what to do and where to go 
I get my horse and …tell the world 
The British are coming 
The British are coming 
The British are coming 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,219,,,,,,,,,,,,,,62,,1,,,,,,dd02cb47f7904473a632af39a2a33a84,The British Are Coming 1
The British Are Coming - v10,EWBAITE,4.5,8,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v10,5,The British Are Coming,Full Song,Y,,,Interesting guitar intro,"I'm burning my books 
Tired of too many cooks 
And you know what? 
I know how to cook with wood 
The Nielsen's a joke 
Same with the Gallup Poll 
Nobody else has a clue what I'm meant to do 
Roman soldiers try to run the show 
Telling me what to do and where to go 
I mount my horse 'cause it's time to tell the world 
The British are coming 
The British are coming 
The British are coming 
It might take a sec 
For me to defeat Boba Fett 
I need a new gun 
I'm tired of this Airsoft one 
Roman soldiers try to run the show 
Telling me what to do and where to go 
I mount my horse 'cause it's time to tell the world 
The British are coming 
The British are coming 
The British are coming 
I got a special friend in my pocket 
And he tells me everything I need to know 
I know that he'll help me spread the word around 
The British are coming 
The British are coming 
The British are coming 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,223,,,,,,,,,,,,,,62,,10,,,,,,e95967c2312244e489d08713083c3520,The British Are Coming 10
The British Are Coming - v11,EWBAITE,3.83,3,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v11,4.5,The British Are Coming,Full Song,Y,,,,"I’m burning my books 
Tired of too many cooks 
And you know what? 
I know how to work my wood 
The Nielsens a joke 
Same with the Gallup Poll 
Nobody else has a clue what I’m meant to do 
Roman soldiers trying to run the show 
Telling my what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
It might take a sec 
For me to defeat Boba Fett 
I need a new gun 
I’m tired of this Airsoft one 
Roman soldiers trying to run the show 
Telling my what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
I got a special friend in my pocket 
And he tells me everything I need to know 
I know that he’ll help me spread the word around 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,217,,,,,,,,,,,,,,65,,11,,,,,,765b66fddfd148cbbfbb49dac69d02b2,The British Are Coming 11
The British Are Coming - v12,EWBAITE,4.25,6,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v12,4.5,The British Are Coming,Full Song,Y,,,,"I’m burning my books 
Tired of too many cooks 
And you know what? 
I know how to work my wood 
The Nielsen’s a joke 
Same with the Gallup Poll 
Nobody else has a clue what I’m meant to do 
Roman soldiers trying to run the show 
Telling me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
It might take a sec 
For me to defeat Boba Fett 
I need a new gun 
I’m tired of this Airsoft one 
Roman soldiers trying to run the show 
Telling me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
I got a special friend in my pocket 
And he tells me everything I need to know 
I know that he’ll help me spread the word around 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,217,,,,,,,,,,,,,,65,,12,,,,,,febad3c85da14b1889dd802bf11bd18b,The British Are Coming 12
The British Are Coming - v13,EWBAITE,3.8,5,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v13,5,The British Are Coming,Full Song,Y,,,,"I’m burning my books 
I’m tired of too many cooks 
And you know what 
I know how to work my wood 
The Nielsen’s a joke 
Same with the Gallup Poll 
Nobody else has a clue what i’m meant to do 
Roman soldiers tryin’ to run the show 
Telling me what to do and where to go 
I mount my horse 
‘Cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
It might take a sec 
For me to defeat Boba Fett 
I need a new gun 
I’m tired of this Airsoft one 
Roman soldiers tryin’ to run the show 
Telling me what to do and where to go 
I mount my horse 
‘Cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
I got a special friend in my pocket 
And he tells me everything I need to know 
I know that he’ll help me spread the word around 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,218,,,,,,,,,,,,,,62,,13,,,,,,9106bcbdabae4db6ae0ffe79ba06a596,The British Are Coming 13
The British Are Coming - v13 2,EWBAITE,4.46,13,EWBAITE,\Demos--Previous Versions,,Duplicate,The British Are Coming - v13 2,,The British Are Coming,Full Song,Y,,,"Duplicate file, same as The British Are Coming 13","I'm burning my books 
Tired of too many cooks 
And you know what? 
I know how to work my wood 
The Nielsen's a joke 
Same with the Gallup Poll 
Nobody else has a clue what I'm meant to do 
Roman soldiers try to run the show 
Telling me what to do and where to go 
I mount my horse 'cause it's time to tell the world 
The British are coming 
The British are coming 
The British are coming 
It might take a sec 
For me to defeat Boba Fett 
I need a new gun 
I'm tired of this Airsoft one 
Roman soldiers try to run the show 
Telling me what to do and where to go 
I mount my horse 'cause it's time to tell the world 
The British are coming 
The British are coming 
The British are coming 
I got a special friend in my pocket 
And he tells me everything I need to know 
I know that he'll help me spread the word around 
The British are coming 
The British are coming 
The British are coming 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,218,,,,,,,,,,,,,,62,,13,,,,,,8788f68c2d324cfc86c7e07deb25d1b9,The British Are Coming 13 2
The British Are Coming - v14,EWBAITE,3.92,6,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v14,4.5,The British Are Coming,Full Song,Y,,,,"I’m burning my books 
Tired of too many cooks 
And you know what? 
I know how to work my wood 
The Nielsen’s a joke 
Same with the Gallup Poll 
Nobody else has a clue what I’m meant to do 
Roman soldiers trying to run the show 
Telling me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
It might take a sec 
For me to defeat Boba Fett 
I need a new gun 
I’m tired of this Airsoft one 
Nobody else has a clue what I’m meant to do 
Roman soldiers trying to run the show 
Telling me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
I got a special friend in my pocket 
And he tells me everything I need to know 
I know that he’ll help me spread the word around 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,218,,,,,,,,,,,,,,62,,14,,,,,,d36fa18abb544893b451abc71b2d8573,The British Are Coming 14
The British Are Coming - v15,EWBAITE,3.83,6,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v15,4,The British Are Coming,Full Song,Y,,,,"I’m burning my books 
Tired of too many cooks 
And you know what? 
I know how to work my wood 
The Nielsen’s a joke 
Same with the Gallup Poll 
Nobody else has a clue what I’m meant to do 
Roman soldiers trying to run the show 
Telling me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
It might take a sec 
For me to defeat Boba Fett 
I need a new gun 
I’m tired of this Airsoft one 
Roman soldiers trying to run the show 
Telling me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
I got a special friend in my pocket 
And he tells me everything I need to know 
I know that he’ll help me spread the word around 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,211,,,,,,,,,,,,,,65,,15,,,,,,d9dd662541534ace9020822eced2df72,The British Are Coming 15
The British Are Coming - v16,EWBAITE,3.88,4,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v16,4.5,The British Are Coming,Full Song,Y,,,,"I’m burning my books 
Tired of too many cooks 
And you know what? 
I know how to work with wood 
The Nielsen’s a joke 
Same with the Gallup Polls 
Nobody else has a clue what I’m meant to do 
Roman soldiers trying to run the show 
Telling me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
It might take a sec 
For me to defeat Boba Fett 
I need a new gun 
I’m tired of this airsoft one 
Roman soldiers trying to run the show 
Telling me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
I got a special friend in my pocket 
And he tells me everything I need to know 
And he’ll help me spread the word around 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,211,,,,,,,,,,,,,,65,,16,,,,,,72f769d49af5403292f6991e16d02767,The British Are Coming 16
The British Are Coming - v16 For Rc,EWBAITE,3.8,5,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v16 For Rc,3,The British Are Coming,Full Song,N,,,Instrumental,(Instrumental),,,Demos--Previous Versions,233,,,,,,,,,,,,,,65,,,,,,,,73f92f5ff2c64bd79693772d161b3bb8,The British Are Coming 16 for RC
The British Are Coming - v17,EWBAITE,4.75,6,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v17,4.5,The British Are Coming,Full Song,Y,,,,"I’m burning my books 
Tired of too many cooks 
And you know what? 
I know how to work with wood 
The Nielsen’s a joke 
Same with the Gallup Polls 
Nobody else has a clue what I’m meant to do 
Roman soldiers trying to run the show 
Telling me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
It might take a sec 
For me to defeat Boba Fett 
I need a new gun 
I’m tired of this Airsoft one 
Roman soldiers trying to run the show 
Telling me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
I got a special friend in my pocket 
And he tells me everything I need to know 
I know that he’ll help me spread the word around 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,213,,,,,,,,,,,,,,65,,17,,,,,,a4f45ac02ba74e61a9bf16556e188a07,The British Are Coming 17
The British Are Coming - v18,EWBAITE,4.22,9,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v18,4,The British Are Coming,Full Song,Y,,,,"I’m burning my books 
Tired of too many cooks 
And you know what? 
I know how to work with wood 
The Nielsens a joke 
Same with the Gallup Polls 
Nobody else has a clue what I’m meant to do 
Roman soldiers tryin’ to run the show 
Tellin’ me what to do and where to go 
I mount my horse 
‘Cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
It might take a sec 
For me to defeat Boba Fett 
I need a new gun 
I’m tired of this airsoft one 
Roman soldiers tryin’ to run the show 
Tellin’ me what to do and where to go 
I mount my horse 
‘Cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
I got a special friend in my pocket 
And he tells me everything I need to know 
I’m gonna help …spread the word around 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,212,,,,,,,,,,,,,,65,,18,,,,,,c6152fcd473948429356ef7c05a933d5,The British Are Coming 18
The British Are Coming - v2,EWBAITE,4.58,12,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v2,4,The British Are Coming,Full Song,N,,,Shredding Intro and Boba Fett Lyrics,"I know how to hack 
I know how to program code 
I know how to sweep 
The coeds off of their feet 
The Nielsen’s a joke 
Same with the Gallup Polls 
Nobody else has a clue what I’m meant to do 
Roman consuls trying to run the show 
Telling me what to do and who to know 
Get my horse ‘cause I’ve got to tell the world 
The British are coming 
The British are coming 
The British are coming 
It might take a sec 
For me to defeat Boba Fett 
I need a new gun 
I’m tired of this old one 
Roman consuls trying to run the show 
Telling me what to do and who to know 
Get my horse ‘cause I’ve got to tell the world 
The British are coming 
The British are coming 
The British are coming 
… 
Planning to see 
… 
The British are coming 
The British are coming 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,226,,,,,,,,,,,,,,62,,,,,,,,de66e08b53de4d34a4475a921130e8e4,The British Are Coming 2
The British Are Coming - v23 No B,EWBAITE,4.38,4,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v23 No B,3.5,The British Are Coming,Full Song,Y,,,,"I’m burning my books 
Tired of too many cooks 
And you know what 
I know how to work with wood 
The Neilsen’s a joke 
Same with the Gallup Polls 
Nobody else has a clue what I’m meant to do 
Roman soldiers trying to run the show 
Telling me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
It might take a sec 
For me to defeat Boba Fett 
I need a new gun 
I’m tired of this Airsoft one 
Roman soldiers trying to run the show 
Telling me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,183,,,,,,,,,,,,,,65,,23,,,,,,b7b44885cdd844ffb9269e1389ee317b,The British Are Coming 23 no b
The British Are Coming - v3,EWBAITE,3.25,2,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v3,3.5,The British Are Coming,Full Song,Y,,,,"I’m burning my books 
Tired of so much input 
And you know what? 
I know how to whittle wood 
The Neilsen’s a joke 
Same with the Gallup Polls 
Nobody else has a clue what I’m meant to do 
Fucking Redcoats trying to run the show 
Telling me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
It might take a sec 
For me to defeat Boba Fett 
I need a new gun 
I’m tired of this broken one 
Fucking Redcoats trying to run the show 
Telling me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
I got a special friend in my pocket 
And he tells me everything I need to know 
I hope that he helps me spread the word around 
The British are coming 
The British are coming 
The British are coming 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,231,,,,,,,,,,,,,,62,,3,,,,,,895fb327f16a4188953c10d1ef78944c,The British Are Coming 3
The British Are Coming - v30,EWBAITE,4,19,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v30,4,The British Are Coming,Full Song,Y,,,,"I’m burning my books 
Tired of too many cooks 
And you know what? 
I know how to work with wood 
The Nielsen’s a joke 
Same with the Gallup Polls 
Nobody else has a clue what I’m meant to do 
Roman soldiers trying to run the show 
Telling me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
It might take a sec 
For me to clean up my house 
I’ve been gone so long 
There’s poseurs where I belong 
Roman soldiers trying to run the show 
Telling me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,181,,,,,,,,,,,,,,65,,30,,,,,,977ef2841da1471ba0de08f8c7679bb4,The British Are Coming 30
The British Are Coming - v31,EWBAITE,4.69,8,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v31,4.5,The British Are Coming,Full Song,Y,,,,"I'm dumping my tea 
Tired of too many cooks 
And you know what, 
I know how to work with wood 
The Neilsens' a joke 
Same with the Gallup Polls 
Nobody else has a clue what I'm meant to do 
Freakin' Redcoats 
Trying to run the show 
Telling me what to do and where to go 
I mount my horse 'cause it's time to tell the world 
The British are Coming 
The British are Coming 
The British are Coming 
It might take a sec 
To learn to stand on my own 
I've so landed long 
...where I belong 
Freakin' Redcoats 
Trying to run the show 
Telling me what to do and where to go 
I mount my horse 'cause it's time to tell the world 
The British are Coming 
The British are Coming 
The British are Coming 
The British are Coming 
The British are Coming 
The British are Coming 
The British are Coming",,,Demos--Previous Versions,181,,,,,,,,,,,,,,65,,31,,,,,,b601f9bd837949a8a01f8f25c24ba929,The British Are Coming 31
The British Are Coming - v32,EWBAITE,4.61,9,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v32,4.5,The British Are Coming,Full Song,Y,,,,"I’m burning my books 
Tired of so many crooks 
And you know what? 
I know how to work with wood 
The tax is a joke 
Same with the Gallup Polls 
Nobody else has a clue what I’m meant to do 
Fucking Redcoats trying to run the show 
Telling me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
It might be absurd 
For me to take on George the Third 
I need a new gun 
I’m tired of this Airsoft one 
Fucking Redcoats trying to run the show 
Telling me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,184,,,,,,,,,,,,,,65,,32,,,,,,c329c45e5d3a4b1f8d8d5ba69cbf252d,The British Are Coming 32
The British Are Coming - v33,EWBAITE,4.5,7,EWBAITE,\Demos--Previous Versions,,,The British Are Coming - v33,4.5,The British Are Coming,Full Song,Y,,,,"I’m burning my books 
Tired of so many crooks 
And you know what 
I know how to work with wood 
The taxes a joke 
Same with the Gallup Polls 
Nobody else has a clue what I’m meant to do 
Fucking Redcoats tryin’ to run the show 
Tellin’ me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
It might be absurd 
For me to take on George the Third 
I need a new gun 
I’m tired of this Airsoft one 
Fucking Redcoats tryin’ to run the show 
Tellin’ me what to do and where to go 
I mount my horse ‘cause it’s time to tell the world 
The British are coming 
The British are coming 
The British are coming 
The British are coming 
The British are coming 
The British are coming",,,Demos--Previous Versions,184,,,,,,,,,,,,,,65,,33,,,,,,19baecc63b1b4b1db46ed91926815e25,The British Are Coming 33
